,sentimentannotation,sentence,category,rule_scores,sentimentclass
483,1,Den 30 april varje år firas Valborgsmässoafton .,8 Sidor,1,"[nan, nan, 0.0, nan, 0.0, 1.0, 0.0, nan]"
484,0,Men det kan vara svårt att veta om du behöver hjälp .,8 Sidor,1,"[nan, nan, 1.0, 0.0, -1.0, nan, 0.0, nan, nan, 0.0, 1.0, nan]"
485,−1,Men politikerna hade ändå svårt att samarbeta för att undvika krisen .,8 Sidor,-1,"[nan, 0.0, 0.0, nan, -1.0, nan, 1.0, nan, nan, -1.0, -1.0, nan]"
486,0,"Det finns risk att städerna börjar tävla om att locka till sig bra fotbollslag , säger Anders Hübinette i fotbollförbundet .",8 Sidor,1,"[nan, 0.0, -1.0, nan, 0.0, 0.0, 0.0, nan, nan, 1.0, nan, nan, 1.0, 0.0, nan, 0.0, nan, nan, nan, 0.0, nan]"
487,−1,Sedan sade poliserna att han samarbetat med terrorister i fängelset .,8 Sidor,-1,"[nan, 0.0, 0.0, nan, nan, 1.0, nan, -1.0, nan, -1.0, nan]"
488,−1,Det är en grupp med högerextrema partier som inte gillar EU .,8 Sidor,-1,"[nan, 0.0, nan, 0.0, nan, 0.0, 0.0, nan, nan, -1.0, nan, nan]"
489,1,Det blev Zlatan Ibrahimovic och Hanna Marklund som fick de finaste priserna .,8 Sidor,1,"[nan, 0.0, nan, nan, nan, nan, nan, nan, 1.0, nan, 1.0, 0.0, nan]"
490,1,Centerpartiets ledare Annie Lööf har sagt att hon tycker att Magdalena Andersson är en bra statsminister .,8 Sidor,1,"[0.0, 0.0, nan, nan, 0.0, 0.0, nan, nan, 0.0, nan, nan, nan, 0.0, nan, 1.0, 0.0, nan]"
491,−1,När det blev klart att Emma Wallrup inte får behålla sin plats på partiets lista i valet i höst valde hon att sluta .,8 Sidor,0,"[nan, nan, 0.0, 1.0, nan, nan, nan, nan, -1.0, 0.0, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, -0.0, nan, nan, 0.0, nan]"
492,−1,"Gör vi inte det blir Sverige straffat av EUs domstol och får betala böter , säger Henrik von Sydow .",8 Sidor,-1,"[-0.0, nan, nan, nan, -0.0, nan, -1.0, nan, nan, 0.0, nan, 1.0, 0.0, -1.0, nan, 0.0, nan, nan, nan, nan]"
493,−1,Människorna som bor där fick inte gå ut under natten och morgonen .,8 Sidor,-1,"[-0.0, nan, 0.0, nan, -1.0, nan, -1.0, nan, nan, 0.0, nan, 0.0, nan]"
494,−1,Bensen kan ge sjukdomen cancer .,8 Sidor,-1,"[0.0, 1.0, 0.0, -1.0, -1.0, nan]"
495,0,Lettland har fått stora nöd-lån från andra länder .,8 Sidor,1,"[nan, 0.0, 1.0, 0.0, nan, nan, 0.0, 0.0, nan]"
496,−1,Där står det i lagen att kvinnor inte har samma rättigheter som män .,8 Sidor,1,"[nan, 0.0, nan, nan, 0.0, nan, -0.0, nan, -0.0, nan, 1.0, nan, 0.0, nan]"
497,1,Nyamko Sabuni vill kunna samarbeta med Sverigedemokraterna .,8 Sidor,1,"[nan, nan, 0.0, 0.0, 1.0, nan, 0.0, nan]"
498,1,Att lyssna på en podd är ett skönt sätt att vila på varma och lediga dagar .,8 Sidor,1,"[nan, 0.0, nan, nan, nan, 0.0, nan, 1.0, 0.0, nan, 0.0, nan, 0.0, nan, 1.0, 0.0, nan]"
499,0,Vid full tid stod det oavgjort 1-1 Matchen fick avgöras med straffar .,8 Sidor,1,"[nan, 0.0, 0.0, 0.0, nan, 0.0, nan, 0.0, 1.0, 0.0, nan, 0.0, nan]"
500,1,Nu har räddningsarbetare lyckats rädda elva arbetare .,8 Sidor,1,"[nan, 0.0, nan, 1.0, 1.0, nan, 0.0, nan]"
501,−1,Ligan hjälpte människor i hela Sverige att fuska för att få bra resultat på provet .,8 Sidor,1,"[0.0, 1.0, 0.0, nan, 0.0, nan, nan, -1.0, nan, nan, 1.0, 1.0, 0.0, nan, 0.0, nan]"
502,0,De hoppades att han skulle kunna få stopp på rebellerna .,8 Sidor,1,"[nan, 1.0, nan, nan, 0.0, 0.0, 1.0, 0.0, nan, -1.0, nan]"
503,1,Till exempel har flera av länderna lovat att fler skogar ska få vara kvar .,8 Sidor,1,"[nan, 0.0, 0.0, nan, nan, 0.0, 1.0, nan, nan, 0.0, 0.0, 1.0, 0.0, nan, nan]"
504,0,"Vi kommer därför att vänta med omröstningen , sade Theresa May .",8 Sidor,1,"[nan, 1.0, nan, nan, 0.0, nan, 0.0, nan, 0.0, nan, nan, nan]"
505,0,Det är också viktigt att arbetsmiljön blir bättre och att ingen blir dåligt behandlade för sin ålder .,8 Sidor,1,"[nan, 0.0, nan, 1.0, nan, 0.0, 0.0, 1.0, nan, nan, nan, -0.0, -1.0, -0.0, nan, nan, 0.0, nan]"
506,1,"Det har varit en så rolig tävling och jag kände mig så stark , sade Charlotte Kalla efter loppet .",8 Sidor,1,"[nan, 0.0, 0.0, nan, nan, 1.0, 0.0, nan, nan, 0.0, nan, nan, 1.0, nan, 0.0, nan, 0.0, nan, 0.0, nan]"
507,−1,Annars kan militärerna inte försvara Sverige på ett bra sätt om de skulle bli krig .,8 Sidor,-1,"[nan, -1.0, -0.0, nan, -0.0, nan, nan, nan, 1.0, 0.0, nan, nan, 0.0, 0.0, -1.0, nan]"
508,0,Men det är inte säkert att det blir så .,8 Sidor,-1,"[nan, nan, -0.0, nan, -1.0, nan, nan, 0.0, nan, nan]"
509,1,Frida Hansdotter gjorde en bra VM-tävling och kom på åttonde plats .,8 Sidor,1,"[nan, nan, 0.0, nan, 1.0, nan, nan, 1.0, nan, nan, 0.0, nan]"
510,1,År 1718 kom en lag i Sverige som sa att vissa kvinnor fick rösta .,8 Sidor,1,"[0.0, nan, 0.0, nan, 0.0, nan, nan, nan, 0.0, nan, 1.0, 0.0, 1.0, 0.0, nan]"
511,−1,Det blir inga medaljer alls .,8 Sidor,-1,"[nan, 0.0, nan, -1.0, nan, nan]"
512,1,Folk i Afghanistan vill ha fred .,8 Sidor,1,"[0.0, nan, nan, 0.0, 0.0, 1.0, nan]"
513,1,Alla människor är lika mycket värda .,8 Sidor,1,"[nan, 0.0, 0.0, nan, nan, 1.0, nan]"
514,1,Alla lovade att minska utsläppen av gaser som skadar klimatet .,8 Sidor,-1,"[nan, 1.0, nan, 0.0, -1.0, nan, 0.0, nan, -1.0, 0.0, nan]"
515,−1,Men regionerna kan inte ha för lite pengar hur länge som helst .,8 Sidor,0,"[nan, -0.0, -0.0, nan, -0.0, nan, nan, 0.0, nan, nan, nan, nan, nan]"
516,−1,När han kom hem efter matchen mådde han dåligt .,8 Sidor,0,"[nan, nan, 1.0, nan, nan, 0.0, 0.0, nan, -1.0, nan]"
517,1,"I dag går det att bevisa vem man är genom DNA-test , men det hjälper inte par eller adopterade barn .",8 Sidor,1,"[nan, 0.0, 1.0, nan, nan, 1.0, nan, nan, 0.0, nan, 0.0, nan, nan, nan, -1.0, nan, -0.0, nan, 0.0, 0.0, nan]"
518,0,Men det kan bli mycket regn och hårda vindar .,8 Sidor,1,"[nan, nan, 1.0, 0.0, nan, 0.0, nan, 0.0, 0.0, nan]"
519,−1,Försäkringskassans experter tror att ännu fler kommer att vara sjukskrivna i framtiden .,8 Sidor,1,"[0.0, 1.0, 0.0, nan, nan, nan, 1.0, nan, 0.0, 0.0, nan, 0.0, nan]"
520,0,Det kan gå väldigt snabbt när vaktbolagen inte längre kör ut och fyller på pengar i bankomaterna .,8 Sidor,1,"[nan, 0.0, 1.0, 0.0, 0.0, nan, nan, nan, nan, -0.0, nan, nan, 0.0, nan, 0.0, nan, 0.0, nan]"
521,0,Vanliga vintrar har marken frusit och kan inte suga upp mer vatten .,8 Sidor,-1,"[0.0, 0.0, 0.0, 0.0, 0.0, nan, -1.0, nan, -0.0, nan, nan, 0.0, nan]"
522,1,Om tidningarna gör så kan de spara mycket pengar .,8 Sidor,1,"[nan, 0.0, 0.0, nan, 1.0, nan, 1.0, nan, 0.0, nan]"
523,−1,"Vi orkade inte förbättra siffrorna från förra valet , sade hon .",8 Sidor,-1,"[nan, -0.0, nan, -1.0, 0.0, nan, 0.0, 0.0, nan, -0.0, nan, nan]"
524,1,Det blev ett brons för henne i big air med skidor .,8 Sidor,1,"[nan, 0.0, nan, 1.0, nan, nan, nan, nan, 0.0, nan, 0.0, nan]"
525,1,I söndags vann han Vasaloppet för tredje gången .,8 Sidor,1,"[nan, 0.0, 1.0, nan, nan, nan, nan, 0.0, nan]"
526,1,"Han slog många av världens bästa spelare som Tiger Woods , Ernie Els och Colin Montgomery .",8 Sidor,1,"[nan, 1.0, nan, nan, 0.0, 1.0, 0.0, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan]"
527,1,Det kanske till och med kan vara bra .,8 Sidor,1,"[nan, nan, nan, nan, nan, 0.0, 0.0, 1.0, nan]"
528,0,Trump vill skydda USAs egna stålföretag .,8 Sidor,1,"[nan, 0.0, 1.0, nan, 0.0, nan, nan]"
529,1,I herrarnas sprint på lördagen vann Alexander Loginov från Ryssland .,8 Sidor,1,"[nan, 0.0, 0.0, nan, 0.0, 1.0, nan, nan, nan, nan, nan]"
530,1,Han skulle få bilen för att han spelat 146 matcher för Sverige .,8 Sidor,1,"[nan, 0.0, 1.0, 0.0, nan, nan, nan, 0.0, nan, 0.0, nan, nan, nan]"
531,1,Holm och Kallur har bra chans att slåss om guldmedaljerna .,8 Sidor,1,"[nan, nan, nan, 0.0, 1.0, 1.0, nan, -1.0, nan, 1.0, nan]"
532,1,Det behövs hjälp som är samma för många och hjälp som är olika för olika personer .,8 Sidor,1,"[nan, 0.0, 1.0, nan, 0.0, nan, nan, nan, nan, 1.0, nan, 0.0, 0.0, nan, 0.0, 0.0, nan]"
533,1,Galenskaparna och After Shave är en av Sveriges mest populära grupper .,8 Sidor,1,"[nan, nan, nan, nan, 0.0, nan, nan, nan, nan, 1.0, 0.0, nan]"
534,−1,Men företagets chefer vill inte att de yngsta ska vara med på den populära sajten .,8 Sidor,1,"[nan, 0.0, -0.0, -0.0, nan, nan, nan, 0.0, 0.0, 0.0, nan, nan, nan, 1.0, 0.0, nan]"
535,1,Badou Jack är Sveriges bästa boxare .,8 Sidor,1,"[nan, nan, 0.0, nan, 1.0, 0.0, nan]"
536,−1,Nyligen fick han reda på att han har fått sjukdomen ALS .,8 Sidor,1,"[nan, 1.0, nan, nan, nan, nan, nan, 0.0, 1.0, -1.0, nan, nan]"
537,−1,Många av nazisterna har vuxit upp utan trygghet .,8 Sidor,1,"[nan, nan, 0.0, 0.0, 0.0, nan, nan, 1.0, nan]"
538,0,Då träffar Sam en rik konstnär .,8 Sidor,1,"[nan, 0.0, nan, nan, 1.0, 0.0, nan]"
539,1,Nu ska läkarna undersöka om det går att göra fler personer friska på samma sätt .,8 Sidor,1,"[nan, 0.0, 0.0, 0.0, nan, nan, 1.0, nan, 0.0, nan, 0.0, 1.0, nan, nan, 0.0, nan]"
540,−1,Han har fått en infektion i lungorna och vårdas på sjukhus .,8 Sidor,1,"[nan, 0.0, 1.0, nan, -1.0, nan, 0.0, nan, 1.0, nan, 0.0, nan]"
541,1,Erik Rost från Sverige vann guld i det långa loppet i EM i skidorientering .,8 Sidor,1,"[nan, 0.0, nan, nan, 1.0, 1.0, nan, nan, 0.0, 0.0, nan, nan, nan, nan, nan]"
542,0,"I avhandlingen skriver Mani Shutzberg om solidaritetens kamratskap , det nya förhållandet mellan läkare och patient . ",Dagens Arena,1,"[nan, 0.0, 0.0, 0.0, nan, nan, 1.0, 1.0, nan, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, nan]"
543,−1,"Det nödvändiggörs av ett seriöst problem , där Försäkringskassan fått mer makt och inflytande över den medicinska bedömningen.",Dagens Arena,0,"[nan, 0.0, nan, nan, 0.0, -1.0, nan, nan, 0.0, 1.0, nan, 0.0, nan, 0.0, nan, nan, 0.0, 0.0, nan]"
544,−1,Samtidigt som läkaren och patienten blir allt mer maktlösa i “ den byråkratiska åtstramningens tidevarv ”.,Dagens Arena,-1,"[0.0, nan, 0.0, nan, 0.0, 0.0, nan, nan, -1.0, nan, nan, nan, -1.0, -1.0, 0.0, nan, nan]"
545,−1,Det utspelet allra mest visar är hur lätt Allianspartierna är beredda att svika sina ideal.,Dagens Arena,1,"[nan, 0.0, nan, nan, 0.0, 0.0, nan, 1.0, 0.0, 0.0, 1.0, nan, -1.0, nan, 1.0, nan]"
546,−1,Exakt hur regeringskåta de är istället för att följa politiska principer och moraliska kompasser.,Dagens Arena,1,"[0.0, nan, nan, nan, 0.0, nan, nan, nan, 0.0, 0.0, 0.0, nan, 1.0, 0.0, nan]"
547,−1,"När vi på Jämställd festival arbetat med frågorna har vi fascinerats av hur en bransch så fullkomligt har lyckats köpa sig fri från ansvar , genom att prata om “ kvalitet ”.",Dagens Arena,1,"[nan, nan, nan, 0.0, 1.0, 0.0, nan, 0.0, 0.0, nan, 1.0, nan, nan, nan, 0.0, nan, nan, 0.0, 1.0, 0.0, nan, 1.0, nan, -1.0, nan, nan, nan, 0.0, nan, nan, 1.0, nan, nan]"
548,0,Därför undrar nu många om SPDs nye ledare Martin Schulz är den som kan få det att vända för socialdemokratin.,Dagens Arena,1,"[nan, 0.0, nan, nan, nan, nan, 0.0, 0.0, nan, nan, 0.0, nan, nan, 0.0, 1.0, nan, nan, 0.0, nan, 0.0, nan]"
549,0,"Han matchar redan ikonen Angela Merkel i opinionsmätningarna , men det återstår förstås att se om det håller hela vägen till valet i september . Första testet blir denna söndags regionval i Saarland.",Dagens Arena,0,"[nan, 0.0, nan, 0.0, nan, nan, nan, 0.0, nan, nan, nan, 0.0, nan, nan, 0.0, nan, nan, 0.0, 0.0, 0.0, nan, 0.0, nan, 0.0, nan, nan, 0.0, 0.0, nan, 0.0, nan, nan, nan, nan]"
550,0,Första testet blir denna söndags regionval i Saarland.,Dagens Arena,0,"[nan, 0.0, 0.0, nan, 0.0, nan, nan, nan, nan]"
551,0,Därför har det varit självklart för oss att Sverige behöver byta strategi . ,Dagens Arena,1,"[nan, 0.0, nan, 0.0, 1.0, nan, nan, nan, nan, 0.0, 0.0, 0.0, nan]"
552,0,Att vi behöver ersätta de svenska soldaterna med bistånd och att Sverige ska stödja de försök som görs till politisk lösning på konflikten .,Dagens Arena,1,"[nan, nan, 0.0, 0.0, nan, 0.0, 0.0, nan, 1.0, nan, nan, nan, 0.0, 1.0, nan, 0.0, nan, 0.0, nan, 0.0, 1.0, nan, -1.0, nan]"
553,0,"Det inget fel med det i sig , men att jobba är inte synonym till att vara integrerad i det nya landet . ",Dagens Arena,1,"[nan, nan, 1.0, nan, nan, nan, nan, nan, nan, nan, 0.0, -0.0, nan, -0.0, nan, nan, 0.0, 0.0, nan, nan, 0.0, 0.0, nan]"
554,0,Vi skickar nyanlända ut till ett samhälle som de inte riktigt förstår.,Dagens Arena,-1,"[nan, 0.0, 0.0, nan, nan, nan, 0.0, nan, nan, nan, -1.0, -0.0, nan]"
555,−1,"Vi vill väl men skapar istället större klyftor mellan folk och folk . Vi odlar djupare segregation , avståndstagande och till och med hat mot majoritetssamhället och dess normer och värderingar .",Dagens Arena,-1,"[nan, 0.0, nan, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, nan, nan, 0.0, 0.0, 0.0, nan, -1.0, nan, nan, nan, nan, -1.0, nan, 0.0, nan, nan, 1.0, nan, 0.0, nan]"
556,0,"Regeringen vill nu sätta fokus på de viktiga sakfrågor som pockar på : flyktingmottagandet , skolan , jobbsatsningarna , bostadsbyggandet och andra samhällsutmaningar.",Dagens Arena,0,"[0.0, 0.0, nan, 0.0, 0.0, nan, nan, 1.0, 0.0, nan, -1.0, nan, nan, 0.0, nan, 0.0, nan, nan, nan, 0.0, nan, 0.0, nan, nan]"
557,−1,Om Stockholms stad vill ha kvar sina kommunala gymnasieskolor är det hög tid att staden tar det ekonomiska ansvaret för dessa och inte bara formulerar stolta paroller.,Dagens Arena,0,"[nan, nan, 0.0, 0.0, 0.0, nan, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, -1.0, nan, nan, nan, nan, nan, -0.0, 1.0, -0.0, nan]"
558,−1,"I slutet av 1011 hade Stockholms stads 15 gymnasieenheter ett minus för årets verksamhet på 41,4 miljoner.",Dagens Arena,0,"[nan, 0.0, nan, nan, 0.0, nan, 0.0, nan, nan, nan, 0.0, nan, 0.0, 0.0, nan, nan, 0.0, nan]"
559,0,Det samlade överskottet från 1010 på nästan 50 miljoner som flertalet skolor bar med sig hade reducerats kraftigt.,Dagens Arena,1,"[nan, 1.0, 1.0, nan, nan, nan, nan, nan, 0.0, nan, 0.0, 0.0, 0.0, nan, nan, 0.0, 0.0, 0.0, nan]"
560,0,Sammantaget gick skolorna in i 1011 års verksamhet med cirka 30 miljoner i fonderade medel .,Dagens Arena,1,"[0.0, 1.0, 0.0, nan, nan, nan, 0.0, 0.0, nan, nan, nan, 0.0, nan, 0.0, 0.0, nan]"
561,1,Vi i Vänsterpartiet vill satsa på personalen inom välfärdsyrkena och se till att de får resurser att göra sitt jobb.,Dagens Arena,1,"[nan, nan, 0.0, 0.0, 1.0, nan, 0.0, nan, nan, nan, 0.0, nan, nan, nan, 1.0, 1.0, nan, 0.0, nan, 0.0, nan]"
562,−1,"Det handlar om alla de sjuksköterskor, förskollärare och undersköterskor som bär nedskärningarna på sina egna axlar för att ta hand om oss invånare.",Dagens Arena,0,"[nan, 0.0, nan, nan, nan, 0.0, nan, 0.0, nan, 0.0, nan, 1.0, -1.0, nan, nan, 0.0, 0.0, nan, nan, 0.0, 0.0, nan, nan, 0.0, nan]"
563,1,"Vi vill bland annat ge mer resurser till förskolan och skolan, minimera timanställningarna i äldre- och barnomsorgen, stärka förlossningsvården och stoppa privatiseringar och utförsäljningar.",Dagens Arena,1,"[nan, 0.0, nan, nan, 0.0, nan, 1.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, nan, nan, nan, 0.0, nan, 1.0, nan, nan, 0.0, 0.0, nan, 0.0, nan]"
564,1,Man lovade att behandla sina politiska motståndare respektfullt och uppmanade sina egna anhängare att också vara fredliga .,Dagens Arena,1,"[nan, 1.0, nan, 0.0, nan, 0.0, -1.0, 1.0, nan, 0.0, nan, 0.0, 1.0, nan, nan, 0.0, 1.0, nan]"
565,0,"IF Metalls svåraste utmaning blir att ta matchen mot arbetsgivarna om märkets nivåer där lågavlönade måste få vara en gynnad grupp, och få förståelse från tjänstemännen för detta.",Dagens Arena,1,"[nan, nan, -1.0, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, 1.0, 0.0, nan, 1.0, 0.0, nan, nan, nan, 1.0, nan, 0.0, nan, nan, nan]"
566,0,"De tycks helt ha glömt bort vad som står i portalparagrafen i deras egna riktlinjer : ” Människan ska vara fri att utvecklas som individ, råda över sitt eget liv, forma sin tillvaro efter egna önskningar och påverka det egna samhället.",Dagens Arena,1,"[nan, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, 0.0, nan, nan, nan, nan, 0.0, 0.0, nan, nan, 0.0, 0.0, 0.0, 1.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, nan]"
567,1,Denna frihet ska gälla alla . Därmed är jämlikhet frihetens förutsättning ”.,Dagens Arena,1,"[nan, 1.0, 0.0, 0.0, nan, nan, nan, 0.0, 1.0, 1.0, 0.0, nan, nan]"
568,1,Benazir Bhutto offrade sitt liv för Pakistan.,Dagens Arena,0,"[nan, nan, 0.0, nan, 0.0, nan, nan, nan]"
569,−1,"Trots hoten som fanns mot henne återvände hon från exilen i London , för att ställa upp i ett demokratiskt val och vara med i arbetet att leda sitt land på rätt väg. ",Dagens Arena,0,"[nan, -1.0, nan, 0.0, nan, nan, 0.0, nan, nan, -1.0, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, 1.0, 0.0, nan, 0.0, nan, nan, 0.0, nan, 0.0, nan, 0.0, nan, 1.0, 0.0, nan]"
570,−1,Risken är nu att den väg som landet har slagit in på byts mot något mycket värre.,,-1,"[-1.0, 0.0, nan, nan, nan, 0.0, nan, 0.0, 0.0, -1.0, nan, nan, 0.0, nan, nan, nan, -1.0, nan]"
571,0,Efter en allvarlig politisk kris upphävde presidenten Pervez Musharraf äntligen undantagstillståndet i höstas och utlyste ett val.,Dagens Arena,-1,"[nan, nan, -1.0, 0.0, -1.0, 0.0, 0.0, nan, nan, nan, 0.0, nan, nan, nan, 0.0, nan, 0.0, nan]"
572,−1,Men efter mordet på den främsta oppositionskandidaten är det ovisst om presidenten kommer att ta ett steg framåt eller två tillbaka.,Dagens Arena,1,"[nan, nan, -1.0, nan, nan, 1.0, nan, 0.0, nan, -1.0, nan, 0.0, 1.0, nan, 0.0, nan, 0.0, nan, nan, 1.0, nan, nan]"
573,0,Prioritera resurser till tjej-och kvinnojourer samt skyddade boenden.,Dagens Arena,1,"[0.0, 1.0, nan, nan, 0.0, nan, 1.0, 0.0, nan]"
574,1,Tjej- och kvinnojourer gör ett viktigt arbete för att ge stöd och hjälp till kvinnor som försöker lämna en våldsam relation.,Dagens Arena,1,"[0.0, nan, 0.0, 0.0, nan, 1.0, 0.0, nan, nan, 0.0, 1.0, nan, 1.0, nan, 0.0, nan, 0.0, 0.0, nan, -1.0, 0.0, nan]"
575,−1,Tyvärr får de kortsiktiga anslag och kan inte planera sin verksamhet och runt om i kommunerna är det fler som lämnar över ansvaret till privata aktörer som inte har samma uppbyggda kompetens som kvinnojourerna.,Dagens Arena,0,"[nan, 1.0, nan, 0.0, 0.0, nan, -0.0, nan, -0.0, nan, 0.0, nan, nan, nan, nan, 0.0, 0.0, nan, nan, nan, 0.0, nan, -1.0, nan, 0.0, 0.0, nan, nan, -0.0, nan, 1.0, -1.0, nan, 0.0, nan]"
576,1,"Solen strålar och fåglarna sjunger, det är en underbar dag!",egna meningar,1,"[0.0, 0.0, nan, 0.0, 0.0, nan, nan, 0.0, nan, 1.0, 0.0, nan]"
577,1,"Jag känner mig glad och energisk, redo att ta mig an dagen.",egna meningar,1,"[nan, 0.0, nan, 1.0, nan, 1.0, nan, 0.0, nan, 0.0, nan, nan, 0.0, nan]"
578,1,"Jag är tacksam för min familj och vänner, de betyder allt för mig.",egna meningar,1,"[nan, 0.0, 1.0, nan, nan, 0.0, nan, 1.0, nan, nan, 0.0, nan, nan, nan, nan]"
579,1,"Jag har ett spännande projekt på jobbet, det är roligt att lära sig nya saker.",egna meningar,1,"[nan, 0.0, nan, 1.0, 0.0, nan, 0.0, nan, nan, 0.0, 1.0, nan, 0.0, nan, 0.0, 0.0, nan]"
580,1,"Jag ser fram emot helgen, då ska jag koppla av och njuta av fritiden.",egna meningar,1,"[nan, 0.0, nan, nan, 0.0, nan, nan, 0.0, nan, 0.0, nan, nan, 1.0, nan, 0.0, nan]"
581,1,"Jag har lärt mig något nytt idag, det känns alltid bra att utvecklas.",egna meningar,0,"[nan, 0.0, 0.0, nan, nan, 0.0, nan, nan, nan, 0.0, nan, nan, nan, 0.0, nan]"
582,1,"Jag är frisk och mår bra, det är en ynnest.",egna meningar,1,"[nan, 0.0, 1.0, nan, 0.0, 1.0, nan, nan, 0.0, nan, 1.0, nan]"
583,1,"Jag har möjlighet att resa och se världen, det är en fantastisk upplevelse.",egna meningar,1,"[nan, 0.0, 1.0, nan, 0.0, nan, 0.0, 0.0, nan, nan, 0.0, nan, 1.0, 0.0, nan]"
584,1,"Jag har gjort en god gärning idag, det känns bra att hjälpa andra.",egna meningar,1,"[nan, 0.0, 0.0, nan, 1.0, 0.0, nan, nan, nan, 0.0, nan, nan, 1.0, 0.0, nan]"
585,1,"Jag har fått ett fint kompliment, det gjorde mig glad.",egna meningar,1,"[nan, 0.0, 1.0, nan, 1.0, nan, nan, nan, 0.0, nan, 1.0, nan]"
586,1,"Jag har en mysig och varm säng att sova i, det är en trygghet.",egna meningar,1,"[nan, 0.0, nan, 1.0, nan, 0.0, 0.0, nan, 0.0, nan, nan, nan, 0.0, nan, 1.0, nan]"
587,1,"Jag har mat på bordet och tak över huvudet, det är inte alla som har det.",egna meningar,0,"[nan, 0.0, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, nan, nan, -0.0, nan, nan, nan, 0.0, nan, nan]"
588,1,"Jag har frihet och demokrati i mitt land, det är värdefullt.",egna meningar,1,"[nan, 0.0, 1.0, nan, 1.0, nan, nan, 0.0, nan, nan, 0.0, 1.0, nan]"
589,1,"Jag har hopp om framtiden, det ser ljust ut.",egna meningar,1,"[nan, 0.0, 1.0, nan, 0.0, nan, nan, 0.0, 0.0, nan, nan]"
590,1,"Jag kan älska och bli älskad, det är den största gåvan.",egna meningar,1,"[nan, 1.0, 1.0, nan, 0.0, 1.0, nan, nan, 0.0, nan, 0.0, 0.0, nan]"
591,1,"Jag har humor och kan skratta, det gör livet lättare.",egna meningar,1,"[nan, 0.0, 1.0, nan, 0.0, 1.0, nan, nan, 0.0, 0.0, 1.0, nan]"
592,1,"Jag har drömmar och mål, det ger mig motivation.",egna meningar,1,"[nan, 0.0, 1.0, nan, 0.0, nan, nan, 0.0, nan, 1.0, nan]"
593,1,Jag har mod att stå upp för det jag tror på.,egna meningar,1,"[nan, 0.0, 1.0, nan, 0.0, nan, nan, nan, nan, 0.0, nan, nan]"
594,1,"Jag är unik och speciell, det finns ingen annan som jag.",egna meningar,0,"[nan, 0.0, 0.0, nan, 0.0, nan, nan, 0.0, nan, nan, nan, nan, nan]"
595,1,Jag är lycklig och tillfreds med mitt liv.,egna meningar,1,"[nan, 0.0, 1.0, nan, 1.0, nan, nan, 0.0, nan]"
596,−1,"Det regnar och är kallt ute, jag vill inte gå ut.",egna meningar,-1,"[nan, 0.0, nan, 0.0, 0.0, nan, nan, nan, -0.0, nan, -1.0, nan, nan]"
597,−1,Jag har ont i huvudet och känner mig trött.,egna meningar,-1,"[nan, 0.0, -1.0, nan, 0.0, nan, 0.0, nan, -1.0, nan]"
598,−1,"Jag har bråttom och stressar, allt går emot mig.",egna meningar,-1,"[nan, 0.0, nan, nan, -1.0, nan, nan, 0.0, nan, nan, nan]"
599,−1,"Jag har gjort ett misstag på jobbet, det känns jobbigt.",egna meningar,-1,"[nan, 0.0, 0.0, nan, -1.0, nan, 0.0, nan, nan, 0.0, -1.0, nan]"
600,−1,"Jag har bråkat med min partner, det känns tungt.",egna meningar,-1,"[nan, 0.0, -1.0, nan, nan, 0.0, nan, nan, 0.0, 0.0, nan]"
601,−1,"Jag har ingen motivation att göra något, allt känns meningslöst.",egna meningar,-1,"[nan, 0.0, nan, -1.0, nan, 0.0, nan, nan, nan, 0.0, -1.0, nan]"
602,−1,Jag är ensam och känner mig utanför.,egna meningar,0,"[nan, 0.0, 0.0, nan, 0.0, nan, nan, nan]"
603,−1,"Jag är rädd för framtiden, det ser mörkt ut.",egna meningar,-1,"[nan, 0.0, -1.0, nan, 0.0, nan, nan, 0.0, -1.0, nan, nan]"
604,−1,"Jag har ångest och oro, det gör mig rastlös.",egna meningar,-1,"[nan, 0.0, -1.0, nan, -1.0, nan, nan, 0.0, nan, -1.0, nan]"
